rating,comment
Green,"She has extensive knowledge of Maths and works very well during classes, and her first assessment was very successful. Please keep this good effort up."
Green,She works well in classes and has a good understanding of the subject. She needs more self-study to progress and achieves her goal.
Green,"These comments are based on the student's performance in class and results of the first summative and second formative assessments.
Daniel's results are quite good, she achieved 84% during the resit of the first summative test. We still have to study a few new and difficult topics, so I would recommend Daniel to continue to do her homework regularly and attend all the classes."
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Green,
Amber,
Green,
Green,
Green,"I am very optimistic that Chung Man will meet progression providing she remains focused and prepares well for her exams. She is engaged in class and contributes well to discussions. A particular area to pay attention to is her academic writing; she already writes well, but needs to focus on applying the writing skills taught in class to improving her academic style to ensure she achieves the best grade possible. During winter break she should work on completing all AES reading exam practices and choose 2 essays titles."
Amber,"Well done on your term's work in Arts. You have done well this term, showing that you are building an understanding of the skills and concepts that you need to succeed. You are starting to approach texts well. However, you are very quiet in class and do not always contribute, even in small groups. You are more than capable of this however - so it would be good to see you put more effort into that next term. Your formative assignment was good, giving you a good basis on which to build for your next assignment. Next term, your focus should be on contribution to classes and preparation. Overall, you should be pleased."
Green,"You have worked hard this term in music and your formative assignment reflects that, so well done. However, your participation in class is a little more problematic. You do not seem to participate much in group work and though you are a little more vocal in class discussion. Next term, it would be good to see a shift in this and hear more from you - as well as see you take a more active role in lessons. It also sounds as though you need to devote more time to practising your singing between your lessons, so please make that a priority. Overall, you have laid good foundations but there is plenty to build on."
Green,"You are a very able student and I have no worries over your progression. You seem to easily understand the material discussed in class and whenever directly asked, you are able to answer the question. I would like you to have a more independent approach to discussions, however, and participate by your own choice rather than only when I ask you."
Amber,
Amber,
Amber,
Amber,
Amber,Chung Man is a capable student who should be on track to reaching progression. Her summative listening and speaking grades have been pleasing and are reflective of her English level. Chung Man has shown a strong reading ability and I have recently seen an improvement in her writing skill. She needs to continue to focus on her writing skills; and more specifically try to integrate more sophisticated language. She should practise and apply the written skills taught in class and I am sure she'll go on to do well. R&W practice exercises can be found in the appendices of the AES coursebook and he could also make use of the AES drop-in clinics for additional writing support.
Amber,"You have more ability in arts than you realise. Your formative assignment shows that you are capable of writing a very good essay and arguing your case well, which stands you in very good stead for your final summative assignment. You seem to be slowly building in confidence in lessons, but this could happen faster as there is plenty for you to be confident about: you understand the texts and read them intelligently, so please tell us more about what you think! As we head into the third term, continue to read the texts carefully and back that up with secondary literature as that gives you the best foundation for participation in class and your final assessment."
Amber,"Your work in music is solid, but some hard work on your part could definitely take it to the next level. While you appear to have a good understanding of the main concepts and themes, you don't engage with secondary literature or sources to further that understanding. You could also participate more in class, so that you learn more from discussions. That said, if you work on the feedback given on your formative assignment and practise hard, you have the skills needed to do well at the end of the year."
Amber,"Temar has a problem with her attitude. She is constantly on her phone, not paying attention. She seems difficult to gain the attention of and I have struggled quite a bit in doing so throughout this year. I believe she is more than capable of achieving a progression mark but she has to change her attitude."
Amber,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Amber,
Green,
Amber,
Amber,"Nur is clearly a very bright and capable student. However, due to the number of classes she had missed in Term 1, she appears to be struggling with putting the principles of academic writing into practice. This is reflected in her formative writing exam results which are barely at the level required for progression to her chosen degree at Royal Holloway. As summative AES coursework is very heavily based on concepts taught in Term 1, it is also essential that Nur dedicates some time during her winter break to AES revision and attends AES Drop-in clinics in January if she feels she needs more assistance with completing her assessed work."
Green,"Well done for your work this term in Arts. You have done very well, showing yourself open to new ideas and making insightful contributions to discussions, especially in seminars. For next term, it would be good to see you contributing more to lectures: this is something of which you are definitely capable and is a natural next step for you. You work well in class and have shown that you generally prepare well - please don't lose the habit of reading the texts in preparation for class! Your formative assignment was very good - we will discuss ways in which you could improve it at your tutorial. Overall, well done!"
Green,"Nur is a good student who works hard and makes a positive contribution to the seminar group. She is well informed and works well with the other students.

For her first formative essay Nur chose to discuss why and when liberalism replaced realism as the dominant political theory. Her background research and planning for the work was good and showed a clear understanding of the necessary concepts for this study, although she relied too heavily on the internet.

It is important that all students refer to the suggested or recommended texts and use this as the basis for all essays. Working in the library is essential. It is not possible to write good quality essays without doing so!

If Nur addresses these points for future work, I am sure she can attain higher marks and produce quality work."
Amber,"Nur has so much potential and it would be a pity that all is wasted because she could not commit herself. I do understand she has been unwell quite often during the first term but she needs to show improvement during the secohnd term. 
Once more, I believe she has enormous potential and it would be a shame if she cannot live up to it due to poor attendance and no commitment."
Green,
Green,
Green,
Green,
Amber,"Nur is a very intelligent and capable student. This term, however, she has missed a significant number of AES classes which seems to have taken a toll on her performance in summative coursework 1, which was submitted late and showed work well below Nur’s capabilities. Nur is a very good writer but, perhaps due to the number of classes she has missed, she tends to struggle with ensuring her work meets appropriate academic conventions. In Term 3, Nur needs to take greater responsibility for her studies and ensure she meets all her deadlines and attends all classes. Should she miss any lessons for unavoidable health-related reasons, it is imperative she gets in touch with her tutor and catches up on all work she has missed. During the Spring Break she should work on her CW3 and use her AES book and Moodle page to revise all material taught in Term 2 paying particular attention to argumentation and academic style."
Green,"You are a focussed student and work hard in Arts which is good to see. You work especially hard in seminars; it would be good to hear your voice more in lectures, as you prepare well and have plenty to say, so sharing that would be a natural next step for you. Your formative assignment gives you a very good basis for your summative assignment, so you should aim to build on that feedback to enable you to do well next time. Carry on working hard, with a particular aim to participate in lectures and continue your close reading of texts, as well as building on your assignment feedback in order to do well next term."
Amber,"Nur contributes well in class and is a student with potential. Sometimes however, I feel she is not 100% committed and this showed in her first summative essay which was disappointing. For her re-sit Nur's addressed the question as to what was the global impact of the cold war. She displayed a very good and largely accurate, knowledge of most of the main points related to the cold war and how it affected other countries around the world.

Nur's written English is successful, largely fluent, well-structured and generally accurate. She must work hard to make sure the appropriate tense, is used and fewer capital letters.

Nur's spoken English very good."
Green,"Nur's first year in England has not been good for her for various reasons (medical, attendance, etc). She most definitely will progress nonetheless. I hope she realises that she has capabilities for much more than what she is currently performing. And most of all, I hope she fullfills her potential as she is a very bright lady."
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Amber,
Green,
Green,
Amber,"Your participation in class has been fairly good, but sometimes you lack concentration. Please try to keep focussed on the tasks. Your exam results were satisfactory but you especially need to improve your writing skills. There are many recommendations for how to do this on Moodle and you can use the grammar book to help as well. You should also make sure you complete the reading practice tests at the back of the AES book with the writing questions after them."
Amber,"This term your work in Arts has been solid. We can discuss your formative assignment when you see me in your tutorial, but there are ways in which you can improve on the mark relatively easily so that your summative assignment is better. While you come to classes, there is sometimes a sense that you are not fully concentrating. You would get more out of them if you made an effort to participate - both in group work and in class-based discussion. You should also persevere with reading the texts: the more you do it, the easier it will get. Overall, there are ways forward for you to improve on the foundations you have laid this term."
Green,"Lea demonstrates curiosity and clear interest in film as subject matter. She is active during class, responds well to the tasks and readily helps others better understand what they need to do.
I believe that it would be beneficial if she continued being active and investing in expressing herself clearly."
Green,"You are a very able student and I have no worries over your progression. 
Your formative assignment was very good. You have great capabilities and I believe we can expect great things from you in the future. One of the things I would like from you is to speak a bit more during class and contribute in our discussions."
Amber,
Green,
Amber,
Green,
Amber,"Leau sometimes tries hard in class and participates well. Her writing grade need to improve to ensure progression to his next chosen course. To achieve this she should attend writing workshops, use the grammar book to build up her writing skills, read more frequently to build up vocabulary as well as complete all of the practice tests in the AES books. There are many other resources on Moodle she also could use."
Amber,"Your work in Arts has potential. Your first summative was strong so well done. Although the mark for your second formative was a lot weaker, much of that was due to a penalty for exceeding the word count - in future, be careful to read the question! However, the content of your work shows that you are able to read the texts carefully and engage with them. There are some things that you need to build on in order to score more highly in your summative assignment, but you are definitely capable of this, despite your seeming lack of confidence. Next term, it would be good to hear more from you in class and see you build on your assignment feedback as you look towards the final assessment."
Green,"Lea is a good student who shows considerable interest in F&M as subject matter. She works very well as part of a team, and meaningfully contributes to classwork"
Green,Leo has a very critical thinking and good attitude towards studying. She will have no problems with progressing.
Amber,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Green,
Amber,
Green,
Amber,
Amber,"In the first term of AES, Yin is doing well and making good progress in her classwork and exams. An area that could be improved on is her participation in group discussions as greater contributions will help the flow of ideas and improve the interaction between group members. During winter break she should work on completing all AES reading practice exams and 2 essays and work on some of the listening activities on MOODLE. Well done and keep up the good work and commitment."
Amber,"You have shown yourself to be a very capable student - as your formative assignment reflects. You have revealed that you are capable of insightful and intelligent interpretation of the texts that we have studied - so well done. However, you are incredibly quiet in class, meaning that it is hard to gauge your progress. As we discussed in your tutorial, you should aim to change this - you can build this up slowly, first by talking more in small groups and seminars and then starting to build up to contributing in lectures. You should focus on your participation and your preparation of the texts for next term. Overall, well done on a good term's work."
Green,"Yin is an excellent student. She demonstrates great understanding and clear interest in film as a subject matter. She responds excellently to tasks, especially in writing. She seems shy though and should be encouraged to express herself verbally."
Green,Your formative showed that you have some ability and understanding of what we are covering. You seem like a committed student and I doubt not that you will progress. The only thing I can say is that you have to improve your speaking skills and I would like you to take more initiative towards this. Try talking more in class and take more initative towards the use of English language.
Amber,
Green,
Green,
Green,
Green,"Yin remains quietly engaged and focused in class. Her listening and speaking summative results have been very pleasing, particularly her speaking. She should continue to work on them to achieve the best grade possible. Yin has already got good reading and writing skills, but it is felt that this term these skills have improved significantly. I believe that as long as she keeps practising and applying the skills she will do very well . There are practice activities for these skills in the appendices of the AES coursebook to help support her English studies."
Green,"You are a very strong student in Arts and are much more capable than you realise. However, you lack confidence, particularly in class discussions. As your assignments display, you have a very strong understanding of the main concepts and themes, and you engage fully with the texts. In your second formative assignment you scored very highly and this gives you an excellent basis for your work next term. You should continue to work hard, taking the feedback from your assignment into account, and try and participate a bit more - and you will have the foundation to do very well in your final assignment."
Green,Yin is an excellent student who shows great interest in F&M as subject matter. She keenly does her homework and classwork and works well as part of a team
Green,Yin is very timid and shy but her assessments have shown that she is understanding our discussions. She will have no issues with progressing.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Green,
Amber,
Green,
Green,
Green,"Albina is engaged, focused and has shown a good level of commitment to the course. This is reflected in her overall formative exam performance where she has applied the academic skills taught in class. She should continue working on her academic writing skills and during winter break I strongly advise her to complete all AES reading exam practices and 2 essays and in term 2, should it be needed, make use of the AES drop in clinic for further support. Continue to keep up the good work."
Amber,"You have worked hard this term, but do not seem confident in your ability to succeed in this module. It's going much better than you think so well done! Although your assignment mark was not what you hoped, you have a good understanding of many of the concepts that we have covered, so you just need to find the confidence to believe in yourself. One of the ways you could do that is to believe in yourself a bit more - better participation in group discussion (in English) would be a first step, followed by more contributions to seminar and lecture discussions. We have already discussed how you could improve your assignment mark substantially - so there is a lot for you to build on next term to build your confidence."
Green,"Albina is an excellent student. She demonstrates great understanding and clear interest in film as a subject matter. She responds excellently to tasks. It would be good to encourage her to express herself more freely, especially verbally."
Amber,"You seem to easily understand the material discussed in class and whenever directly asked, you are able to answer the question. I would like you to have a more independent approach to discussions, however, and participate by your own choice rather than only when I ask you. 
Your formative showed that you have some ability and understanding of what we are covering but you have to improve. While the mark was not that good, I believe your summative will be much better."
Amber,
Amber,
Green,
Green,
Amber,Albina remains quietly engaged and focused in class. Her listening and speaking summative results have been pleasing and she should continue to work on them to achieve the best grade possible. Albina has already got good reading and writing skills and I believe that as long as she keeps practising and applying the skills she will do well . There are practice activities for these skills in the appendices of the AES coursebook to help support her English studies.
Amber,"This term has seen a change in your attitude in Arts for the better and this has been a delight to see, so well done. It is good to hear you participating (I know you have particularly enjoyed Jane Eyre) as your contributions are intelligent and insightful: please keep this up next term. There is a solid foundation to build on from your formative assignment, despite its problems, so as long as you engage with the feedback carefully, you have the tools you need to do well. Next term, carry on working hard and reading the texts, as well as engaging in lessons as this will deepen your understanding of the topics and texts covered."
Green,Albina is an excellent student who shows great interest in F&M as subject matter. She keenly does her homework and classwork and works well as part of a team
Amber,"I believe Albina will be able to progress, given she gives adequate attention in the final exam. Her Formative 2 was not good, but the same applies for the entire cohort. I do believe she has the capacities for attaining a good and progression mark."
Amber,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Amber,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Amber,
Green,
Green,
Green,"Begum has done extremely well this term. Her formative AES assessment results indicate she has a firm grasp on the concepts we’ve covered in class and is more than capable of putting them into practice. What she seems to be struggling with, however, is time management, especially at busy assessment times. This seems to have increased her anxiety levels and negatively affected her ability to enjoy classes this term. It is therefore important that Begum is a bit more proactive in planning her study times and ensures she reaches out to her tutors to ask for help when she find herself to be struggling."
Green,Ayse has extensive knowledge of Maths and works very well during classes and her first assessment was very successful. Please keep this good effort up.
Green,You are a very able student and I have no worries over your progression. Keep doing what you are currently doing.  Your knowledge of the subject is excellent and you show dedication for the subject as well.
Green,"You are a very able student and I have no worries over your progression. Keep doing what you are currently doing.Your formative assignment was good but I am certain you can do much better than this. After our tutorial, it was made clear what more is required of you in terms of the assignment and I am confident you will be able to produce this.You have the capabilities for much higher marks."
Green,
Green,
Green,
Green,
Green,"While Begum has done very well in her summative AES results this term, she has also missed a significant number of classes which left her feeling and acting lost and confused in the classes that she did attend. Despite being encouraged to attend drop in clinics and/or make an appointment for a tutorial with her AES tutor, Begum has not reached out to get the help she continues to say she needs. I would strongly advise her to make good on her promises to come to the additional workshops and drop-in sessions as they may help alleviate the anxiety she seems to be struggling with in class. Begum should also ensure she fully concentrates in her classes and does not use her mobile phone for non-academic related purposes during her lessons. Provided she heeds this advise and continues working hard in Term 3 I see no reason why she should not meet and exceed her progression requirements."
Green,She is underperforming in class. She must attend workshops more regularly in order to progress. I advise her to work harder in her spare time and to speak with me regularly if she is struggling to understand the work
Green,Begum has faced some issues during this second term but she has managed to come through. I am proud of her efforts.
Green,"While Begum's Formative 2 mark was not as good as I would expect, I believe she will manage to progress. Nevertheless, I just want to raise thepoint that she should not just target a progression mark. She has much more capabilities than this and I just hope she realises this herself."
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Begum has faced some issues during this second term but she has managed to come through. I am proud of her efforts.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Green,
Amber,
Amber,
Amber,"Zhuohui is generally engaged in class work. An area to improve on is his participation in group discussions - it will help the flow of ideas and improve the interaction between group members. His formative grades generally show that he needs to continue to work harder to improve his level of English in order to successfull progress onto his chosen degree. During winter break he should work on completing all AES reading exam practices and 2 essays and some of the listening activities on MOODLE. In term 2, continue to attend listening and writing workshops to further support his English studies."
Green,Zhuohui has extensive knowledge of Maths and works very well during classes and his first assessment was very successful. Please keep this good effort up.
Amber,"Gary is trying to be attentive in class and is mostly successful. When he pays attention and when he occasionally contributes in class, he shows himself to be someone who is able to grasp key concepts and ideas in Economics. Gary has achieved around 64% in his first formal formative assessment, which is a good result for him for this term.  I am sure with continuing commitment he will make 
good progress."
Amber,"You have a problem with your attention in class as, often when I ask you questions, you seem to not be following me. I often have to repeat a subject and question twice to you. If you do not understand something, please ask me during class.

You have to improve your speaking skills and I would like you to take more initiative towards this. 

Your formative showed that you have some ability and understanding of what we are covering but you have to improve. 

I hope you have understood what we mean by critical analysis and the examples I have used for this. You are supposed to write academically, using evidence to support your argument. And you have been shown how to do that."
Amber,
Green,
Amber,
Amber,
Amber,"Zhuohui's summative listening grade has been pleasing although his speaking grades could be better. He is quiet by nature, but nonetheless when it comes to pair or group work he really needs to make a bigger effort to contribute to help create a better learning experience for himself and others. He needs to take on board the feedback to help him improve his marks particularly his writing. He should complete some reading and writing skills exercises by using the exam practice booklets in the appendices section of the AES workbook and attend classes so that he can practise these skills."
Green,He works well in classes and has a good understanding of the subject. He needs to pay more attention and keep up with the work to progress and achieves his goal.
Green,"Gary - you demonstrate some knowledge of the subject and I am pleased to see that you try and answer some questions during class. This is evidence that your confidence is growing, but I think you could develop this further. You do need to improve your listening skills however, as well as improving you written skills. If you do this, I am confident you have the potential to progress. I should mention thought that you have done well in the accounting formative 2. Well done for this."
Amber,"Garry will manage to pass and progress in Psychology. He has showed dedication and ability to actually comprehend the topics we have been discussing throughout the year. Although not his favourite subject, he seems to be able to comprehend everything we discuss.
I do believe he will need to improve a bit in his spoken English to do well next year as an Undergraduate."
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Amber,"Garry will manage to pass and progress in Psychology. He has showed dedication and ability to actually comprehend the topics we have been discussing throughout the year. Although not his favourite subject, he seems to be able to comprehend everything we discuss.
I do believe he will need to improve a bit in his spoken English to do well next year as an Undergraduate."
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Green,
Amber,
Amber,
Amber,"You have been a good student in class and have tried hard to understand what we have studied. However, your listening exam results need some improvement. You need to regularly practise your listening skills outside of class. There are many recommendations for how to do this on Moodle; for example, completing the listening videos with questions can help you better prepare for Part 2 of the AES exam and listening to TED talks will help you develop note-taking skills and strategies. You should also make sure you complete the reading practice tests at the back of the AES book."
Amber,"Beleni is a very committed student and concentrates fully in class. There are times when she is not able to contribute to class discussions or answer questions and I am not sure whether this is due to a lack of confidence or her language skills. Her formative result was a little disappointing, but I believe that the feedback will help her improve her result for summative 1."
Amber,
Green,"Belina is a hardworking student. She listens to others carefully in class and focuses on her work whether working independently or as part of a group. Belina will sometimes contribute to the class but she could do more of this. I advise her to build her confidence and contribute more regularly to class, since putting forward ideas in group discussions will enhance her critical thinking skills. Belina has achieved 75% in her first formal formative assessment, which is a very good grade. I am confident that with her positive attitude she will make good progress. Well done!"
Green,
Amber,
Amber,
Amber,
Green,Bela is a keen and attentive member of the class. She contributes well and asks when she needs help. Her grades in AES are all meeting the requirements to progress to her chosen course. Well done! To aim to achieve even higher she should complete all of the practice tests in the AES books and there are many other resources on Moodle she also could use.
Amber,"Beleni is a very good student, she is very committed to her studies. She takes notes in class and is always involved in the class. She sometimes lacks the confidence to get involved in class discussions, but when asked she will readily become involved. Beleni is new to the topic so she needs some support to help her through the learning curve involved, but I am confident that her level of commitment will help her succeed."
Amber,She did quite well in her resit assessment. She needs to work hard to progress this year. I would advise her to arrange a few personal tutorials with me to place a learning plan in her own time
Green,"Bella - you are attentive in class but at times you lose focus. I am pleased though that you are happy to answer questions in class. Your listening skills are also good and generally your work in class is of a good quality too. Well done! For your formative assessment, you have obviously taken the time to really do your homework. This skill will be very useful in helping you to progress on to RH."
Green,Comments remain the same as for RPAG4.
Amber,"Beleni is a very good student, she is very committed to her studies. She takes notes in class and is always involved in the class. She sometimes lacks the confidence to get involved in class discussions, but when asked she will readily become involved. Beleni is new to the topic so she needs some support to help her through the learning curve involved, but I am confident that her level of commitment will help her succeed."
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Amber,
Amber,
Green,
Amber,"Your participation in class has been fairly good, but sometimes you lack concentration. Please try to keep focused on the tasks. Your exam results were satisfactory but you especially need to improve your listening and writing skills. There are many recommendations for how to do this on Moodle and you can use the grammar book to help as well. You should also make sure you complete the reading practice tests at the back of the AES book with the writing questions after them."
Amber,"Hanchen is clearly motivated and interested in class. He does not engage in class discussions, but will answer questions when challenged. He seems to have some talent and the formative results support this.

He needs to continue to develop his understanding and keep working on his confidence in English."
Amber,"Hanchan is a good and attentive student. He participates in class discussions, and is increasingly focused on the content being delivered, showing good understanding of the concepts introduced so far this term. Hanchan has scored 66% in his first formal formative assessment, which is a good result for him for this term. I am sure he will continue to make progress with his positive attitude."
Green,"You seem to easily understand the material discussed in class and whenever directly asked, you are able to answer the question. I would like you to have a more independent approach to discussions, however, and participate by your own choice rather than only when I ask you. Your assessment was okay but you can most definitely improve given that you commit on it."
Amber,
Amber,
Amber,
Green,
Amber,"Calvin sometimes tries hard in class and participates well. His writing grade need to improve to ensure progression to his next chosen course. To achieve this he should attend writing workshops, use the grammar book to build up his writing skills, read more frequently to build up vocabulary as well as complete all of the practice tests in the AES books. There are many other resources on Moodle she also could use."
Amber,"Hanchen has done a good summative 1 and this reflects that he has some talent. However, he often does not engage with class discussions and sometimes lacks focus. If he maintains focus to the end of the year then I am optimistic that he will pass the course."
Amber,"Hanchen - you demonstrate some knowledge of the subject and I am pleased to see that you try and answer some questions during class. This is evidence that your confidence is growing, but I think you could develop this further. You do need to improve your listening skills however, as well as improving you written skills. If you do this, I am confident you have the potential to progress."
Green,Mr Hanchen will have no problems progressing as he is a very bright young man.
Amber,Comments remain the same as for RPAG4.
Amber,"Hanchen has done a good summative 1 and this reflects that he has some talent. However, he often does not engage with class discussions and sometimes lacks focus. If he maintains focus to the end of the year then I am optimistic that he will pass the course."
Amber,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Green,
Green,
Green,
Amber,
Amber,"Pak Yin has demonstrated a good level of engagement in AES classes this term and his formative assessment scores have been encouraging.  With the exception of the listening test, which Brian missed, the grades achieved indicate that Brian has a relatively good grasp of the requisite skills for using English in UK higher education.  Considerable further improvement in writing skills may be gained if Brian were to attend the writing workshops which are available to all AES students next term.  These provide an opportunity to consolidate specific skills for academic writing, in particular text structuring and referencing."
Green,"Pak Yin has an excellent understanding, and he always participates in class, doing all the examples and the exercises from the book. He is got the highest mark in the formative assessment. Very well done"
Green,Pak Yin achieved an excellent formative assessment mark. He has good skills to write a good lab report. Should reach progression if he continues working at his current level.
Amber,"These comments are based on the student's performance in class and results of the first formative assessment. Brian pays attention to the lectures and is very keen to learn. He is doing the homework as well. He has shown some improvement of his Maths level since the beginning of the year, but further improvement is required. I recommend him to practice more by solving extra exercises at home."
Green,
Green,
Green,
Amber,
Green,"Pak Yin achieved an excellent result in the summative listening exam earlier in Term 2 and did well in the summative seminar assessment, which will contribute to his final overall AES grade.  It could be helpful for Pak Yin to review lesson material for any classes missed in recent weeks and also to work through the reading and writing practice exam papers in the AES Term 2 Workbook - there remains considerable room for improvement in his English reading and writing skills."
Green,He has extensive knowledge of Maths and works very well during classes and his first assessment was very successful. Please keep this good effort up.
Green,He works well in classes and has a good understanding of the subject. He needs more self-study to progress and achieves his goal.
Green,"These comments are based on the student's performance in class and results of the first summative and second formative assessments.
Brian pays attention in class and works really hard. His results reflect that: he got 94% during the resit of the first summative test and 83% in his second formative test. As we still have a few new and difficult topics to study, I would recommend him to do his homework regularly."
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Green,
Green,
Amber,
Amber,
Green,"I have no doubt that Sin I will meet progression as long as she remains focused and prepares well for her exams. When in class she is engaged and contributes well to discussions. Her formative exams results have been very pleasing, but a particular area to pay attention to is her reading as the result is not reflective of her ability. During winter break she should work on completing all AES reading exam practices to help support her English studies."
Green,"You have worked hard in Arts this term and it has paid off with a very good mark in your assignment. You make good and insightful contributions to class discussion, and show an ability to interpret texts both intelligently and creatively. The main jeopardy to progress for you is your attendance, but this has improved recently. If you continue working hard and with better attendance, you should do well. The next step for you is to start being more vocal in lectures as you are naturally confident when contributing so it would be good to see that translating into lecture-based discussion. Overall, well done."
Amber,Ruby is a very good student; she always seems positive and contributes significantly to the discussions in class. It would be beneficial if she further invested in expressing herself more clearly and working with greater focus.
Green,"I am confident you will be progressing but you will need to show more commitment in your studies in the future. Your formative was fair but I am sure you can do much better. You have to improve on your commitment and I would like you to take more initiative towards this. 
Do not miss classes as when you do so you remain behind."
Green,
Green,
Green,
Amber,
Green,"Sin I is a very capable student who is on track to reaching progression. Her summative listening and speaking grades have been very pleasing and are reflective of her English language ability. Sin I has strong reading and writing skills, but she needs to focus on her writing skills; more specifically, the integration of sources. With a little more practise and application of the written skills taught in class as I am sure she'll go on to do well. R&W practice exercises can be found in the appendices of the AES coursebook and she could also make use of the AES drop-in clinics for additional writing support."
Green,"You are a strong student, who understands what the course demands of you. You are capable of engaging with the texts and secondary literature, which means that you are able do well. Your second formative result was strong, showing that you have a good basis for your second summative. Where you need to concentrate your efforts is maintaining your concentration. While you are always happy to participate in class, you are easily distracted which is rather more problematic. There are times to have fun, and times not too, and at this point in the course you should pay attention to the difference. However, if you continue to engage and build on the feedback from your formative assignment you should be able to do well in your final assessment."
Green,"Ruby is a good student who shows considerable interest in F&M as subject matter. She works very well as part of a team, and meaningfully contributes to classwork"
Green,Ruby will most definitely progress as she is very bright and clever. I believe she has the ability to achieve much more if she actually shows determination towards studying.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
Green,Comments remain the same as for RPAG4.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Amber,
Green,
Amber,
Green,
Amber,"You have shown good speaking skills and have tried hard to participate in class. You complete homework and try hard to understand. You need to work on improving your other skills so that you reach the grades you need to progress. There are many recommendations for how to do this on Moodle (for example, doing the listening videos with questions). You should also make sure you complete the reading practice tests at the back of the AES book and the writing questions which follow them."
Green,"Overall, your work seems strong - although until I have read your formative work it is hard to tell. However, your attitude to my lessons is far more problematic. Your behaviour seems designed to be disruptive to your learning (and when working in groups - others' learning) and you could get far more out of the classes if you focussed more on studying and less on other concerns. If you took the opportunity to focus on participating in class, and preparing in more depth, you would have plenty to show for it as you are clearly an able student."
Green,Cihan's essay has shown a good knowledge of politics and a lot of progress since the beginning of the year. The sessions will benefit a lot from his contributions and comments. I am confident that his marks will reflect his good knowledge of politics and his ability to engage with it critically.
Green,"Your formative assignment was good but I am certain you can do much better than this.
You have the capabilities for much higher marks. A bit more concentration and commitment can do wonders with you."
Amber,
Green,
Green,
Green,
Amber,"Cihan always participates in class and is keen to share his thoughts. His results are satisfactory but he needs to work to ensure he achieves the grades required for progression. His weakest area is listening. To improve this he should complete all of the listening tests in the AES books, as well as regularly practise listening and taking notes to recordings like podcasts. His reading and writing could also benefit from improvement. He could attend the writing workshops, complete more of the grammar book and read more extensively."
Green,"Your work in Arts is generally strong. However, you have not submitted your second formative assignment (as was the case with your first formative). This means that you do not have the feedback on the assignment to work with when it comes to your second summative, which is a shame. It would also be good to hear you take a more active part in class discussion, as at the moment you are very reticent and are sometimes very easily distracted. More engagement in class would be good to see and this would provide a strong basis for your second summative."
